,EMOTION,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
788,Surprise,0.3013835,0.38099796,0.45384732,0.48563668,0.5100881,0.44116804,0.38349146,0.3580602,0.4038113,0.49166784,0.50341624,0.3566061,-370.6253,125.636,-24.483181,23.48254,-30.124949,16.31369,9.569705,-14.125579,0.30691636,4.993249,-1.8336828,6.3475947,4.4114556,2.759095,3.2228014,-5.260787,8.402563,-2.0576057,0.27319244,2.9779513
789,Joy,0.25857988,0.3066192,0.30206463,0.339509,0.2562515,0.27203825,0.36688805,0.3340499,0.32805738,0.34379467,0.31747663,0.28443682,-369.36026,138.48575,-9.899307,17.296108,-16.354929,2.497565,-2.6553795,-15.187423,-4.720116,2.7778122,1.1426672,-0.7555671,-0.20113087,-0.66465,-3.2968009,-8.297364,1.3828837,-0.44805336,-0.5447275,0.810324
790,Fear,0.29751664,0.29047763,0.3025391,0.37729615,0.31625718,0.29968172,0.31156942,0.31831294,0.3386527,0.4305231,0.44858652,0.35282484,-392.6657,134.94759,-3.5494616,31.60733,-18.034266,-1.8497102,-5.459718,-13.133874,-1.1662183,-1.4973087,-2.172253,1.4628516,-0.4125017,-2.4321122,-1.2368062,-6.3726997,2.5416443,-0.47502014,-1.5742037,3.1547363
791,Fear,0.40643445,0.35909137,0.3645769,0.37950996,0.35597813,0.32393792,0.32024503,0.35489267,0.3946891,0.42620307,0.37219015,0.38413596,-371.65512,126.69241,-11.2441635,25.632835,-17.84397,-1.7472113,-0.40606102,-13.465848,0.27211452,0.17443125,-1.7060193,4.020819,0.59773177,1.2852211,0.34790692,-5.087003,3.9331784,0.7081254,0.7866646,3.853791
792,Fear,0.41433194,0.29774326,0.32005334,0.3796412,0.38110402,0.3170982,0.31145847,0.3133632,0.2803827,0.3672816,0.52652675,0.5506849,-388.47586,121.30996,12.131539,28.629692,-26.94248,5.6136804,-1.7925127,-10.863785,-1.2057887,0.31108126,-2.8106277,-1.0207651,0.9963327,-0.45861256,-0.35179138,-5.0700946,3.1071553,-3.7606642,-1.2468187,2.9572892
793,Sad,0.3064764,0.32121104,0.3120966,0.31259835,0.35940436,0.33364618,0.19208054,0.15062088,0.23480958,0.39293137,0.44879058,0.35768497,-374.70486,135.97379,-20.979124,19.299738,-23.301697,3.9182765,9.7138405,-11.068599,1.0398141,4.5668583,-1.928346,3.5810053,1.5149573,-2.9720678,-4.0533147,-8.925979,0.6942439,-3.4712646,-5.028674,-0.9219687
794,Sad,0.34353057,0.30253538,0.31167242,0.41404915,0.405243,0.29843378,0.24426979,0.2645221,0.2707086,0.30646712,0.34316722,0.3633068,-319.38025,124.87836,-25.893003,27.577862,-19.625925,-5.859819,-0.44836932,-17.041582,-6.013744,0.24699607,-6.3181047,3.9163508,0.30600885,-2.7973008,0.029954594,-8.539675,2.9032242,1.2766477,1.074584,3.316678
795,Fear,0.26431984,0.19391564,0.25248346,0.296604,0.23925576,0.23621373,0.19799256,0.2797414,0.4509252,0.47081852,0.39493036,0.35659286,-392.36066,131.08768,-7.6645365,35.85128,-19.805887,7.410717,-4.5711107,-7.8386936,-3.0408409,-2.916015,0.19986756,0.97583765,2.560838,-1.6911299,1.5053331,-5.678346,-0.15055914,-0.91871995,1.0607551,-0.7493146
796,Joy,0.6525857,0.59730524,0.60734814,0.6304481,0.6169555,0.6425881,0.6057754,0.54136324,0.5275607,0.5189277,0.58844113,0.66576606,-363.50525,109.383064,-0.9817369,32.1619,4.055771,12.680843,-7.139118,1.3822794,3.2761042,5.4959564,4.445687,-0.41140673,4.093715,-1.3789803,6.1495075,2.1757731,1.4636004,5.886923,1.1062046,-4.852918
797,Joy,0.68442476,0.64561695,0.62006295,0.57852566,0.6053331,0.62885356,0.6241496,0.5851731,0.56175494,0.5374505,0.5750175,0.654319,-438.73495,121.72587,2.9565043,36.86698,1.3704151,19.509216,-5.3605323,5.3509517,7.5746136,4.8429775,6.427619,2.5789664,5.054574,-0.062336456,9.247256,0.7202594,6.2970476,5.687177,0.6097844,1.9092348
798,Joy,0.67053974,0.69983757,0.6863131,0.69401217,0.6857561,0.68165946,0.6689985,0.6870428,0.705618,0.61566633,0.6024317,0.6289977,-457.1921,112.593925,14.700148,32.490135,8.65559,17.780182,-0.7857458,7.093654,10.3295965,4.954259,7.93063,5.3082914,4.8615994,2.3795106,8.932462,2.0393515,5.115765,5.5416985,0.01042798,0.3777997
799,Joy,0.6322599,0.685639,0.69437045,0.64339083,0.65893096,0.6314096,0.59733206,0.5847586,0.58158463,0.5618123,0.5779955,0.58454674,-465.1095,125.946785,3.6871219,33.61928,0.8299039,20.205019,-1.2915667,7.9483676,9.145554,8.642565,8.159676,2.4006078,7.4829574,0.12896772,8.925308,2.3949003,5.5914907,4.5435886,-0.55796725,0.9411467
800,Joy,0.56755024,0.57508445,0.56043327,0.59780365,0.58866656,0.6034227,0.4908372,0.42145702,0.41732997,0.37476563,0.39687285,0.5059591,-430.2545,140.75075,5.9959617,32.35464,-7.5165095,11.106416,1.305143,2.1795673,2.8171897,7.1200104,4.782007,3.291527,8.780154,-1.7047424,7.023899,1.7272528,3.2714622,4.852333,1.7630608,1.3582833
801,Joy,0.6586561,0.6741206,0.6897823,0.73057044,0.73093456,0.73413265,0.76331604,0.75369585,0.75175536,0.71006685,0.62910056,0.59623516,-441.8292,110.171616,10.231368,30.7682,10.087279,13.53834,4.659608,9.021512,10.644849,7.3357944,6.034569,2.7972274,4.6205573,2.9178329,6.001435,2.8924677,4.2597365,4.881382,2.4315739,0.22742495
802,Joy,0.5061592,0.5184138,0.6321898,0.6649132,0.5777153,0.5288803,0.52028227,0.5013417,0.4845772,0.4660753,0.57482845,0.5622262,-431.69617,125.40381,19.982939,31.02171,5.139791,16.722334,-2.3536992,1.1482651,3.9615064,3.7345219,5.0234594,3.522245,4.745671,-0.43574026,9.871608,3.0333853,3.9164243,5.46734,-1.8520002,-0.10257362
803,Joy,0.6253287,0.6396414,0.6507392,0.61165714,0.58735263,0.5721299,0.52256846,0.5181598,0.52127,0.49306253,0.49830335,0.617683,-447.67038,123.97829,10.5453,28.506721,5.613818,19.724073,-2.5269103,3.1635153,7.1569924,7.2999115,7.8537397,1.2141804,4.810166,1.3510139,7.7656174,3.5702345,5.2735295,4.126831,0.65610266,2.046852
804,Joy,0.6845926,0.6278201,0.5202672,0.48489773,0.49617133,0.5677152,0.5342125,0.49624515,0.543281,0.54589874,0.6363109,0.7141141,-466.222,143.70747,2.6970844,35.34574,-13.74924,19.462921,-6.1047997,6.387362,1.9107324,8.1019125,6.5449386,-3.1669543,7.1618543,-2.4924977,9.363661,3.0687463,8.06806,1.9943805,1.3315727,1.6367142
805,Joy,0.6442681,0.68780535,0.7187156,0.76037216,0.6542053,0.6321505,0.6178021,0.6368078,0.73688155,0.66376454,0.63141304,0.6389616,-476.59177,128.0091,5.1997037,34.58508,-6.112849,25.036486,-3.614454,8.170032,1.6676692,7.4113746,8.552268,0.77394587,9.377851,-0.28101656,11.008455,2.4430385,7.075427,4.2919245,2.1450417,1.6634622
806,Joy,0.7284172,0.66332,0.6450891,0.6708074,0.6694649,0.68798447,0.6868438,0.680468,0.71564287,0.7131321,0.711079,0.7565684,-462.8274,115.17146,0.0136694135,34.63442,5.750983,22.901926,-0.4424073,8.28396,7.3245482,7.5649347,7.0794272,-0.033295877,6.3690834,1.7983477,9.053517,1.8610119,6.3419247,5.600538,1.8115693,1.1342772
807,Joy,0.52359843,0.6291467,0.74957913,0.68957955,0.61724025,0.5622017,0.5361158,0.5314814,0.52543867,0.5249618,0.54333043,0.54291654,-452.917,124.58166,16.329075,30.125769,5.420441,20.063046,-0.4576854,3.15839,5.529144,6.3167152,7.2494783,1.27791,7.131347,2.067755,8.786249,4.530464,4.5436664,5.488806,1.0948181,0.8970953
808,Joy,0.48496017,0.5498998,0.6427791,0.64780545,0.5786919,0.5920506,0.62463576,0.6226106,0.5242195,0.51357555,0.50249135,0.4420696,-386.12488,133.75986,-14.856067,24.406143,-4.2951574,12.581942,-7.5684867,8.174318,4.4780064,10.877288,6.6754303,5.8904834,1.8399609,-0.9617124,14.116994,-6.1509137,9.954073,6.0897202,0.36687607,4.199017
809,Joy,0.60226077,0.574778,0.52531755,0.52942187,0.49434108,0.5103141,0.48824912,0.45861092,0.48373112,0.48483738,0.5044932,0.5896097,-450.79587,133.67801,12.139794,34.54944,-9.271131,24.294352,-6.3781753,2.577404,2.8471708,6.0250134,6.1909556,-0.45938104,7.1546106,-2.1188636,7.3306146,1.7783068,6.3090425,2.6923072,1.3758467,0.40803558
810,Joy,0.6730983,0.66262245,0.6423909,0.6504543,0.64950544,0.68359053,0.6725651,0.6357451,0.6457939,0.6292861,0.63386273,0.6546131,-439.2655,115.107704,-0.23679617,44.272903,-0.72588587,21.679607,-6.6544743,4.235601,10.362807,5.514387,7.0415854,1.4564744,5.3768835,0.7492807,8.016263,0.98006135,6.5320544,4.876849,1.3996667,1.9598649
811,Joy,0.6034779,0.68160766,0.6800527,0.66242933,0.58694893,0.5726337,0.5640603,0.5614458,0.56739455,0.51002353,0.50760037,0.5304981,-449.33014,135.15553,10.25491,29.260527,-7.961326,26.540571,-2.0674195,5.256889,6.490576,6.998297,10.138686,1.3533723,4.22953,-1.7213188,6.347616,0.8901839,4.315969,1.7589717,1.543236,0.10848722
812,Joy,0.4314619,0.4459698,0.5230535,0.6156022,0.6325546,0.6575585,0.5885137,0.5806114,0.5952002,0.5828575,0.57454294,0.48139775,-426.3723,132.06256,7.328145,41.924896,-9.717028,20.608717,-2.0432951,7.812015,6.0749965,9.148598,-0.99881995,-4.1490445,6.7352614,-3.1300535,12.2143755,5.045331,1.3903903,0.4043866,3.294905,0.49143118
813,Joy,0.45487234,0.4818234,0.52628416,0.61868376,0.6558704,0.6505992,0.5062098,0.4536603,0.49895447,0.57611966,0.5750166,0.52396625,-387.28024,134.4306,-9.226324,46.14942,7.3634896,23.510567,-7.392659,4.0519147,-1.4520185,0.23116441,1.1208513,-7.4821997,2.7463877,-1.4386085,5.899602,3.7287683,1.0494375,-1.7683512,5.6473565,-1.9324543
814,Joy,0.44819757,0.46647978,0.5066735,0.5596158,0.5938084,0.59788,0.4814505,0.4768917,0.50843626,0.56147844,0.5243592,0.45499012,-418.8975,134.80411,-6.15458,53.71117,13.465804,22.15963,-9.153439,-0.003458677,2.739175,5.7346025,-2.5194345,-7.0571394,3.2110002,-3.23567,10.026255,3.2669857,-1.2822006,-1.7798318,3.8435936,-0.22608446
815,Joy,0.49469435,0.50850165,0.51567066,0.5869834,0.5443099,0.4201221,0.3775584,0.45095155,0.50806844,0.57944703,0.5552387,0.4926418,-410.37204,134.96693,-9.476044,52.572796,-4.5212946,29.383842,-7.7258167,1.0852478,-4.7186084,7.0329237,0.6115482,-6.4883037,1.137609,-6.1287622,9.862613,1.2794006,4.184196,-5.577377,3.9177177,-1.9368075
816,Joy,0.43438518,0.52099544,0.70665693,0.82686234,0.71344614,0.5656489,0.51338935,0.5785486,0.69542897,0.5904461,0.4693382,0.41060886,-446.87024,129.91145,-0.8349103,52.82275,0.22446875,25.706495,-8.253024,10.363637,4.5686874,1.761508,3.3116748,-3.7790182,3.566342,-2.137157,11.035878,1.0868242,2.8407338,2.8329036,3.4714231,-2.1300786
817,Joy,0.6245486,0.6551543,0.7164527,0.80630827,0.80838317,0.79292023,0.7934335,0.77540755,0.7505956,0.71264476,0.6571688,0.6156582,-466.72388,110.48412,10.086233,32.333683,11.963779,22.098125,3.428343,10.171737,7.6808147,7.050205,6.912452,2.887138,5.6919513,2.900684,10.463304,1.6146011,6.9823155,5.7548966,3.1012745,5.1841307
818,Sad,0.5307987,0.6990317,0.77326345,0.71462,0.57075924,0.5349942,0.43971655,0.43836185,0.43423784,0.41374338,0.3884876,0.41698146,-450.99954,131.292,15.865272,32.444347,-0.43533072,25.329723,-1.9522994,5.999598,5.546446,5.792857,9.339652,2.983021,9.552169,3.4156632,6.7886763,-0.7870359,3.2190087,3.1813338,2.1954954,1.0351963
819,Anger,0.6781928,0.707508,0.7499429,0.7845018,0.76058155,0.79474515,0.82427865,0.75781155,0.7205094,0.6903749,0.6473079,0.6298035,-447.82532,92.69309,14.461148,38.008118,2.415779,20.441189,6.928606,5.270274,8.986159,11.019658,9.780951,3.3995225,7.927477,3.45042,7.446456,7.023108,7.7784142,5.653475,4.009236,4.086009
820,Anger,0.45787013,0.5295578,0.62731856,0.6895378,0.65724325,0.6335966,0.65576226,0.6817651,0.6199422,0.5616237,0.4796084,0.4492632,-455.0108,115.9762,14.222235,39.45493,2.2583394,24.862173,-0.9802517,4.706024,7.126235,7.84591,7.8761573,1.686584,5.7207146,-1.502558,6.959907,3.2936637,5.3929048,3.3558602,2.6713445,1.9798371
821,Anger,0.49951965,0.5264765,0.5598207,0.71643436,0.7502499,0.6629629,0.52677375,0.47070095,0.49873215,0.5742297,0.5778556,0.50721097,-480.41763,149.37941,-3.0532844,54.16375,-16.472652,31.72252,-1.6290214,11.822699,-2.1223843,4.0773797,0.26244247,-2.3501894,8.069337,-4.4134574,13.599408,-0.6556204,5.314605,-0.8741752,5.1727304,-0.71356446
822,Joy,0.35099286,0.4460493,0.4991624,0.48909187,0.4287711,0.3760025,0.41833237,0.5390527,0.51652634,0.53968656,0.50174385,0.38389656,-368.57263,125.990944,-14.557373,46.451904,7.0798006,26.74443,-6.970846,-5.656989,-4.336122,1.2213477,1.8372217,-6.160617,0.40290803,-2.8213334,7.0381813,5.757758,3.5377045,-5.604135,4.22615,-0.63704973
823,Joy,0.5927444,0.6326776,0.6753803,0.7467363,0.7738973,0.7642881,0.7453031,0.7206527,0.6842852,0.6290182,0.59680796,0.60263824,-439.01273,113.271065,12.374516,27.535173,8.318208,18.230381,2.7154865,7.2582035,7.293049,3.401678,7.8585587,4.832509,3.1763265,3.2498007,9.604327,2.9680402,6.153301,5.661023,2.0574882,4.625075
824,Joy,0.5652568,0.56355286,0.59484273,0.6272051,0.61586124,0.63309747,0.6031362,0.6142941,0.58973897,0.566732,0.5736661,0.5670685,-422.53845,116.329384,0.9648949,41.101215,7.660221,15.7292595,-6.950961,3.3989706,7.437638,1.0587845,5.441309,1.9637468,2.6210072,2.6027467,10.726325,1.885071,4.6764917,4.8534284,0.7972894,4.053394
825,Joy,0.4389503,0.49035302,0.58339804,0.6346099,0.46574268,0.46199507,0.43779993,0.41734746,0.40931436,0.39423925,0.41857526,0.463661,-410.97687,135.1762,0.51467276,34.597996,-3.5974743,13.988447,-7.824127,0.42996404,1.4861116,3.806526,7.2881813,4.8005514,4.9418874,-0.35832575,12.632848,-1.4972887,2.4261734,4.8114877,-0.94599116,0.46196762
826,Joy,0.52647555,0.5980311,0.7308607,0.7778818,0.71874714,0.6883403,0.62890166,0.5616729,0.52841717,0.5050731,0.50130314,0.5474426,-441.69894,130.5962,4.223922,38.758305,2.7725887,19.023628,-1.437892,3.2061787,5.3699822,7.5585327,8.382295,3.2414472,6.3042,-1.1762474,10.380017,1.8194506,2.0487573,2.6264884,-1.054152,3.482873
827,Joy,0.56515414,0.54021835,0.52916944,0.571474,0.5999375,0.5846306,0.5634399,0.5512262,0.54364264,0.49372682,0.5286649,0.5893779,-424.88007,132.32251,-10.008199,36.40725,-8.484777,19.932133,-6.246132,5.194923,4.7488823,6.780774,6.291162,2.9094155,6.80302,-1.0853468,11.397795,-0.5528031,6.458756,3.2684562,-0.33970734,2.7138526
828,Joy,0.4660079,0.51004654,0.62830245,0.7745612,0.761529,0.6117494,0.5427177,0.57493407,0.5769085,0.52403444,0.48707646,0.49446228,-440.42746,126.121826,9.223142,35.68588,-8.127011,25.587448,-6.5585537,11.373108,6.583879,2.8466203,8.334881,2.7455204,5.8947496,1.205463,8.967469,-1.6208057,6.870669,-1.0662558,-0.2813839,3.9469802
829,Joy,0.35943973,0.3861979,0.4265074,0.50304914,0.5326547,0.48756063,0.42886493,0.40784562,0.42364246,0.5602923,0.55416185,0.43516886,-400.77225,120.21773,-4.989687,45.662117,13.078015,16.65432,-9.97186,-2.393061,-0.24696824,3.6852224,-1.5326979,-9.452713,4.009867,-0.86112183,4.765221,5.156058,-1.1562318,-1.5136089,5.0715413,-3.9465606
830,Joy,0.41954157,0.46190244,0.5991358,0.62769127,0.53665715,0.45788342,0.51119167,0.59113604,0.6866519,0.66991836,0.5562748,0.45941582,-431.20392,121.171455,-11.527105,39.39104,5.8055506,20.825916,-4.109728,0.2322604,0.3512353,6.8173084,1.7417513,-5.18318,3.469782,-2.8301349,7.0351977,3.6443207,0.7886055,-1.1885748,3.4524362,-1.4091672
831,Joy,0.37061208,0.43651518,0.52567226,0.63063836,0.6042991,0.49468642,0.44472417,0.44916177,0.42697656,0.45250976,0.5094985,0.42243668,-396.88388,135.2932,-0.98220736,26.713402,4.210133,14.67432,-2.4108508,-1.5782791,-3.4376514,1.3361926,1.8678557,-4.445582,2.758438,-1.2804447,3.5351832,6.108451,1.0771072,-3.2084646,3.5128849,-2.0690274
832,Joy,0.4448981,0.47936228,0.5427059,0.645254,0.58145934,0.4662465,0.44946826,0.5154529,0.5754826,0.65697,0.6170484,0.484894,-426.8901,110.92965,4.967959,30.389975,13.714893,15.515463,0.7381991,-1.7117187,2.043673,4.087367,0.08978748,-6.228375,1.7458259,1.0877901,2.3821063,6.2360735,1.6767584,-1.6214086,3.9556034,-1.2685024
833,Joy,0.4673567,0.52215993,0.6021623,0.6741127,0.6453781,0.54681003,0.5340025,0.57326335,0.5589474,0.6232001,0.6415412,0.524339,-463.46753,103.412285,10.118393,32.190083,10.982158,18.127405,2.590176,0.20909087,4.483398,1.6189687,1.6911039,-2.047323,1.3135852,0.3130552,4.3482943,5.11079,1.3941199,-0.42085293,2.9967067,1.3274746
834,Disgust,0.53373927,0.50894105,0.5459149,0.6025785,0.5257173,0.49412343,0.49654675,0.5276073,0.53509325,0.546488,0.56315947,0.60371953,-432.5515,133.5069,7.6748395,43.429264,-6.2707396,18.303677,-8.681277,0.43880764,9.125832,5.245755,3.8900201,3.431639,4.61156,-1.5486118,8.51623,-1.0005484,6.0978703,3.4991012,0.12509854,2.227714
835,Fear,0.3844428,0.40503606,0.46783876,0.59321404,0.6295424,0.5166195,0.42376766,0.39910284,0.37922734,0.40060747,0.46991932,0.4275951,-434.00726,145.06128,7.7581787,41.373123,-3.224804,20.982279,1.2574338,1.5137756,-3.1482942,-0.42356554,1.7042146,-5.090065,1.2523261,-1.4740056,4.772373,0.043045707,3.6520908,-2.1254714,2.5136194,-0.33920228
836,Sad,0.46014938,0.526049,0.5946381,0.5366688,0.49438545,0.48706228,0.4669553,0.46837264,0.4588731,0.46777943,0.54039866,0.44759014,-409.545,125.925446,-0.05245751,42.312595,-8.281911,18.003262,-11.876814,2.8678017,4.7642984,2.9625714,5.412279,3.2333534,5.7974997,-1.757437,10.388394,-1.0651842,3.746971,2.2252183,0.89207506,0.8640869
837,Joy,0.6771106,0.70820564,0.7815169,0.766158,0.7327246,0.7185742,0.710212,0.70943487,0.69841474,0.66919845,0.6787836,0.6570359,-443.10495,91.737076,5.425024,33.09304,7.979273,27.213522,2.4681253,7.3970785,10.738453,11.568357,10.041157,0.024614247,6.916143,1.3538524,6.22071,4.673456,4.1478424,2.7412927,1.3533933,0.85522854
838,Joy,0.56062406,0.5259711,0.5190859,0.5182175,0.5133036,0.56717354,0.52294207,0.5026448,0.57581955,0.60700464,0.56729114,0.5428691,-414.30008,111.642426,-6.876226,33.236202,7.7497263,16.520128,-5.4170985,0.03393951,13.291825,14.154892,6.737161,-1.5598735,1.9033109,3.3681195,4.9515414,-2.7922287,3.6865916,2.3884728,1.3771746,2.695917
839,Joy,0.544278,0.5263984,0.54843664,0.60127646,0.5800536,0.5616063,0.5009986,0.47414637,0.49859926,0.5167274,0.51630527,0.5644505,-399.054,123.24728,-11.124471,38.68981,-0.62312675,18.115885,-11.555676,1.7378186,6.0908685,9.654759,3.8690724,-1.0307289,4.75896,-3.5055487,6.086184,-2.9762576,2.9178503,2.3764853,2.651627,0.8987602
840,Sad,0.38264582,0.43375564,0.5434224,0.6115526,0.65264535,0.69587016,0.61576027,0.5947788,0.5111203,0.47222763,0.49094322,0.44025484,-450.02933,138.13864,-2.2728462,41.69392,-6.9780273,32.510532,-1.1321452,3.416407,-2.1936197,2.1147728,0.35530022,-2.5956905,6.0014744,-4.0218925,8.396685,4.99876,8.153736,-3.2926672,3.930967,1.8863753
841,Sad,0.40796432,0.4998834,0.6973386,0.79924166,0.7437407,0.5831121,0.47584352,0.4445893,0.46808317,0.5163273,0.47628415,0.4023285,-468.26178,134.24239,-5.6866784,57.26424,-8.288825,39.954163,-14.925672,9.31593,0.9538573,3.2096539,3.0285866,-3.909723,6.607291,-4.892302,9.672475,2.3736632,4.8634205,-3.515739,7.762402,-3.2853382
842,Sad,0.3734552,0.45818874,0.5343304,0.5922178,0.6367018,0.5385044,0.46326175,0.45514965,0.4970072,0.514925,0.45396492,0.37374163,-439.59808,135.031,15.446697,41.331852,0.9349573,19.408667,0.6208817,1.6966978,1.3455395,2.31345,0.48729977,-2.8778815,1.5673949,-3.4839032,7.147402,5.62819,1.2851574,-1.9340878,3.7055235,-2.0691764
843,Joy,0.40859112,0.42924818,0.52851015,0.59058285,0.6200244,0.6067752,0.5328359,0.57931256,0.55766714,0.55502194,0.5125797,0.4449218,-448.1558,137.04329,-4.63118,47.84995,4.058032,28.837608,-7.5974464,2.1668913,4.1699533,6.1538167,2.846856,-4.0303025,3.9285762,-2.4559307,11.010839,3.8840442,1.8442955,0.91224265,5.682671,-0.7897092
844,Joy,0.6052294,0.68548477,0.7722306,0.82367706,0.81102055,0.81489813,0.80119383,0.7544655,0.7025674,0.65978837,0.6284988,0.57756716,-440.03262,102.63539,8.270064,40.066574,5.8330407,21.240332,2.6828787,7.2513695,9.721544,2.4318905,10.517086,5.7139535,2.6178195,5.2432833,11.747221,3.4941647,4.6618047,4.251217,4.713928,5.4463863
845,Disgust,0.4687124,0.5661145,0.5597864,0.54638404,0.49645236,0.46855062,0.36540017,0.3521079,0.40159312,0.40188393,0.41810307,0.46037993,-452.81018,137.42572,8.727154,41.328243,-7.8293405,23.657736,-6.0622177,-0.11223618,3.0064876,6.425516,7.1917996,1.8134431,6.7586417,-0.9876576,10.222196,0.3431904,3.2417073,-0.15992723,0.31702313,2.2016952
846,Anger,0.33147696,0.36162806,0.46745938,0.60388064,0.58173454,0.5593105,0.47072625,0.47044608,0.49617636,0.52510923,0.44635573,0.37903985,-434.16998,146.93533,9.700381,54.657124,9.474139,21.411121,-3.3614914,2.613605,-1.7577325,-0.6406368,-2.54427,-6.0943513,0.09048606,-3.6359556,9.121752,1.9396555,0.022188926,-2.1442397,4.8999467,1.0076976
847,Joy,0.48998976,0.52961755,0.5469797,0.5590901,0.5201758,0.5439212,0.5152631,0.52099097,0.65111965,0.8411837,0.772237,0.55649817,-477.79706,110.56468,-6.8458214,20.8176,5.625107,13.981296,-4.5598087,2.8612406,6.6882625,2.9055407,3.2423744,1.6042712,6.3199477,3.56515,10.493876,5.379563,-0.45904866,0.933339,5.1878324,-0.44428763
848,Joy,0.3299283,0.38609204,0.4832038,0.46549556,0.36672592,0.30280706,0.333924,0.44372985,0.60780096,0.64388263,0.461852,0.3167762,-391.11572,132.70291,-7.2571726,40.216778,-8.447466,13.1919365,-3.504442,-2.3031535,-1.5655056,-1.9930109,0.360015,-0.5230698,2.5803487,-1.388612,8.457529,3.2243125,-0.35943112,-2.0717134,4.4150443,-1.0359218
849,Joy,0.3966417,0.463476,0.52087814,0.47491273,0.40422875,0.39711732,0.3715296,0.39431196,0.5017929,0.678838,0.53045845,0.37673506,-356.31674,111.88972,-8.879682,33.111744,10.872838,8.611986,-9.888725,-0.43060356,-1.7257067,-5.247315,-2.2748857,-3.603265,4.542055,-0.39594656,5.2315145,8.23675,-3.1731749,-2.8316042,7.6678023,-4.567686
850,Surprise,0.3282127,0.3213975,0.31250677,0.34627813,0.30333534,0.32016057,0.33777466,0.38308606,0.4907148,0.611918,0.66048664,0.40594432,-396.00415,146.52692,-8.937587,29.268116,-11.171615,-0.83035773,0.07550049,7.299988,-6.6601944,-5.7472987,-1.0916461,-5.6079993,2.0349126,3.099345,4.647555,1.4478103,2.5177193,-4.6873937,1.5133213,-0.3413451
